time_attendance_id,employee_id,attendance_date,clock_in,clock_in_ip_address,clock_in_out,clock_out,clock_out_ip_address,clock_in_latitude,clock_in_longitude,clock_out_latitude,clock_out_longitude,status
182,11,2018-10-04,2018-10-04 9:24:00,199:200:54:542,6,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
183,12,2018-10-04,,,,,,,,,,Absent
184,13,2018-10-04,2018-10-04 9:18:00,199:200:54:542,4,2018-10-04 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
185,14,2018-10-04,2018-10-04 9:19:00,199:200:54:542,10,2018-10-04 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
186,15,2018-10-04,2018-10-04 9:22:00,199:200:54:542,5,2018-10-04 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
187,16,2018-10-04,2018-10-04 9:21:00,199:200:54:542,4,2018-10-04 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
188,17,2018-10-04,2018-10-04 9:16:00,199:200:54:542,5,2018-10-04 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
189,18,2018-10-04,2018-10-04 9:17:00,199:200:54:542,12,2018-10-04 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
190,19,2018-10-04,2018-10-04 9:16:00,199:200:54:542,11,2018-10-04 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
191,20,2018-10-04,2018-10-04 9:16:00,199:200:54:542,10,2018-10-04 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
192,21,2018-10-04,2018-10-04 9:15:00,199:200:54:542,12,2018-10-04 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
193,22,2018-10-04,2018-10-04 9:22:00,199:200:54:542,9,2018-10-04 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
194,23,2018-10-04,2018-10-04 9:17:00,199:200:54:542,8,2018-10-04 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
195,24,2018-10-04,2018-10-04 9:16:00,199:200:54:542,10,2018-10-04 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
196,25,2018-10-04,2018-10-04 9:21:00,199:200:54:542,7,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
197,26,2018-10-04,2018-10-04 9:15:00,199:200:54:542,4,2018-10-04 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
198,27,2018-10-04,2018-10-04 9:23:00,199:200:54:542,5,2018-10-04 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
199,28,2018-10-04,2018-10-04 9:18:00,199:200:54:542,12,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
200,29,2018-10-04,2018-10-04 9:15:00,199:200:54:542,5,2018-10-04 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
201,30,2018-10-04,2018-10-04 9:21:00,199:200:54:542,4,2018-10-04 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
202,31,2018-10-04,2018-10-04 9:22:00,199:200:54:542,14,2018-10-04 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
203,32,2018-10-04,2018-10-04 9:24:00,199:200:54:542,5,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
204,33,2018-10-04,2018-10-04 9:22:00,199:200:54:542,7,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
205,34,2018-10-04,2018-10-04 9:22:00,199:200:54:542,4,2018-10-04 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
206,35,2018-10-04,2018-10-04 9:20:00,199:200:54:542,10,2018-10-04 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
207,36,2018-10-04,2018-10-04 9:19:00,199:200:54:542,12,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
208,37,2018-10-04,2018-10-04 9:24:00,199:200:54:542,13,2018-10-04 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
209,38,2018-10-04,2018-10-04 9:18:00,199:200:54:542,4,2018-10-04 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
210,39,2018-10-04,2018-10-04 9:23:00,199:200:54:542,9,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
211,40,2018-10-04,2018-10-04 9:15:00,199:200:54:542,6,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
212,41,2018-10-04,2018-10-04 9:19:00,199:200:54:542,5,2018-10-04 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
213,42,2018-10-04,2018-10-04 9:19:00,199:200:54:542,13,2018-10-04 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
214,43,2018-10-04,2018-10-04 9:18:00,199:200:54:542,6,2018-10-04 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
215,44,2018-10-04,2018-10-04 9:20:00,199:200:54:542,14,2018-10-04 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
216,45,2018-10-04,2018-10-04 9:18:00,199:200:54:542,14,2018-10-04 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
217,46,2018-10-04,2018-10-04 9:22:00,199:200:54:542,4,2018-10-04 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
218,47,2018-10-04,2018-10-04 9:22:00,199:200:54:542,6,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
219,48,2018-10-04,2018-10-04 9:20:00,199:200:54:542,9,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
220,49,2018-10-04,2018-10-04 9:19:00,199:200:54:542,8,2018-10-04 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
221,50,2018-10-04,2018-10-04 9:21:00,199:200:54:542,10,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
222,51,2018-10-04,2018-10-04 9:16:00,199:200:54:542,6,2018-10-04 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
223,52,2018-10-04,,,,,,,,,,Absent
224,53,2018-10-04,2018-10-04 9:24:00,199:200:54:542,12,2018-10-04 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
225,54,2018-10-04,2018-10-04 9:23:00,199:200:54:542,11,2018-10-04 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
226,55,2018-10-04,2018-10-04 9:19:00,199:200:54:542,8,2018-10-04 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
227,56,2018-10-04,2018-10-04 9:17:00,199:200:54:542,4,2018-10-04 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
228,57,2018-10-04,2018-10-04 9:15:00,199:200:54:542,14,2018-10-04 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
229,1,2018-10-05,2018-10-05 9:18:00,199:200:54:542,8,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
230,2,2018-10-05,2018-10-05 9:21:00,199:200:54:542,9,2018-10-05 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
231,3,2018-10-05,2018-10-05 9:23:00,199:200:54:542,10,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
232,4,2018-10-05,2018-10-05 9:21:00,199:200:54:542,12,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
233,5,2018-10-05,2018-10-05 9:21:00,199:200:54:542,13,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
234,6,2018-10-05,2018-10-05 9:18:00,199:200:54:542,4,2018-10-05 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
235,7,2018-10-05,2018-10-05 9:20:00,199:200:54:542,5,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
236,8,2018-10-05,2018-10-05 9:22:00,199:200:54:542,10,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
237,9,2018-10-05,2018-10-05 9:17:00,199:200:54:542,6,2018-10-05 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
238,10,2018-10-05,2018-10-05 9:19:00,199:200:54:542,7,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
239,11,2018-10-05,2018-10-05 9:22:00,199:200:54:542,5,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
240,12,2018-10-05,2018-10-05 9:16:00,199:200:54:542,5,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
241,13,2018-10-05,2018-10-05 9:16:00,199:200:54:542,11,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
242,14,2018-10-05,2018-10-05 9:19:00,199:200:54:542,6,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
243,15,2018-10-05,2018-10-05 9:24:00,199:200:54:542,5,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
244,16,2018-10-05,2018-10-05 9:21:00,199:200:54:542,12,2018-10-05 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
245,17,2018-10-05,2018-10-05 9:17:00,199:200:54:542,10,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
246,18,2018-10-05,2018-10-05 9:19:00,199:200:54:542,6,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
247,19,2018-10-05,2018-10-05 9:24:00,199:200:54:542,7,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
248,20,2018-10-05,2018-10-05 9:15:00,199:200:54:542,10,2018-10-05 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
249,21,2018-10-05,2018-10-05 9:21:00,199:200:54:542,13,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
250,22,2018-10-05,2018-10-05 9:20:00,199:200:54:542,13,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
251,23,2018-10-05,2018-10-05 9:20:00,199:200:54:542,5,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
252,24,2018-10-05,2018-10-05 9:23:00,199:200:54:542,4,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
253,25,2018-10-05,,,,,,,,,,Absent
254,26,2018-10-05,2018-10-05 9:19:00,199:200:54:542,10,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
255,27,2018-10-05,2018-10-05 9:15:00,199:200:54:542,10,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
256,28,2018-10-05,,,,,,,,,,Absent
257,29,2018-10-05,2018-10-05 9:15:00,199:200:54:542,7,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
258,30,2018-10-05,2018-10-05 9:20:00,199:200:54:542,9,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
259,31,2018-10-05,2018-10-05 9:20:00,199:200:54:542,12,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
260,32,2018-10-05,2018-10-05 9:21:00,199:200:54:542,14,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
261,33,2018-10-05,2018-10-05 9:16:00,199:200:54:542,14,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
262,34,2018-10-05,2018-10-05 9:15:00,199:200:54:542,5,2018-10-05 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
263,35,2018-10-05,2018-10-05 9:16:00,199:200:54:542,11,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
264,36,2018-10-05,2018-10-05 9:19:00,199:200:54:542,7,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
265,37,2018-10-05,2018-10-05 9:23:00,199:200:54:542,14,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
266,38,2018-10-05,2018-10-05 9:23:00,199:200:54:542,14,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
267,39,2018-10-05,2018-10-05 9:22:00,199:200:54:542,14,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
268,40,2018-10-05,2018-10-05 9:21:00,199:200:54:542,9,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
269,41,2018-10-05,2018-10-05 9:23:00,199:200:54:542,7,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
270,42,2018-10-05,2018-10-05 9:21:00,199:200:54:542,13,2018-10-05 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
271,43,2018-10-05,2018-10-05 9:24:00,199:200:54:542,5,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
272,44,2018-10-05,2018-10-05 9:17:00,199:200:54:542,12,2018-10-05 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
273,45,2018-10-05,2018-10-05 9:24:00,199:200:54:542,9,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
274,46,2018-10-05,2018-10-05 9:24:00,199:200:54:542,5,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
275,47,2018-10-05,2018-10-05 9:21:00,199:200:54:542,13,2018-10-05 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
276,48,2018-10-05,2018-10-05 9:23:00,199:200:54:542,9,2018-10-05 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
277,49,2018-10-05,2018-10-05 9:22:00,199:200:54:542,6,2018-10-05 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
278,50,2018-10-05,2018-10-05 9:17:00,199:200:54:542,14,2018-10-05 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
279,51,2018-10-05,2018-10-05 9:22:00,199:200:54:542,4,2018-10-05 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
280,52,2018-10-05,2018-10-05 9:19:00,199:200:54:542,12,2018-10-05 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
281,53,2018-10-05,2018-10-05 9:15:00,199:200:54:542,7,2018-10-05 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
282,54,2018-10-05,2018-10-05 9:16:00,199:200:54:542,12,2018-10-05 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
283,55,2018-10-05,2018-10-05 9:15:00,199:200:54:542,7,2018-10-05 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
284,56,2018-10-05,2018-10-05 9:24:00,199:200:54:542,8,2018-10-05 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
285,57,2018-10-05,2018-10-05 9:24:00,199:200:54:542,5,2018-10-05 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
286,1,2018-10-06,2018-10-06 9:18:00,199:200:54:542,5,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
287,2,2018-10-06,2018-10-06 9:16:00,199:200:54:542,8,2018-10-06 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
288,3,2018-10-06,,,,,,,,,,Absent
289,4,2018-10-06,2018-10-06 9:17:00,199:200:54:542,4,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
290,5,2018-10-06,2018-10-06 9:24:00,199:200:54:542,6,2018-10-06 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
291,6,2018-10-06,2018-10-06 9:16:00,199:200:54:542,8,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
292,7,2018-10-06,2018-10-06 9:21:00,199:200:54:542,13,2018-10-06 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
293,8,2018-10-06,2018-10-06 9:15:00,199:200:54:542,5,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
294,9,2018-10-06,2018-10-06 9:19:00,199:200:54:542,6,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
295,10,2018-10-06,2018-10-06 9:22:00,199:200:54:542,6,2018-10-06 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
296,11,2018-10-06,2018-10-06 9:18:00,199:200:54:542,6,2018-10-06 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
297,12,2018-10-06,2018-10-06 9:18:00,199:200:54:542,8,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
298,13,2018-10-06,2018-10-06 9:23:00,199:200:54:542,8,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
299,14,2018-10-06,2018-10-06 9:20:00,199:200:54:542,9,2018-10-06 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
300,15,2018-10-06,2018-10-06 9:16:00,199:200:54:542,8,2018-10-06 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
301,16,2018-10-06,2018-10-06 9:24:00,199:200:54:542,7,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
302,17,2018-10-06,2018-10-06 9:20:00,199:200:54:542,8,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
303,18,2018-10-06,2018-10-06 9:20:00,199:200:54:542,10,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
304,19,2018-10-06,2018-10-06 9:18:00,199:200:54:542,5,2018-10-06 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
305,20,2018-10-06,2018-10-06 9:18:00,199:200:54:542,11,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
306,21,2018-10-06,2018-10-06 9:18:00,199:200:54:542,11,2018-10-06 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
307,22,2018-10-06,2018-10-06 9:24:00,199:200:54:542,6,2018-10-06 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
308,23,2018-10-06,2018-10-06 9:19:00,199:200:54:542,8,2018-10-06 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
309,24,2018-10-06,2018-10-06 9:21:00,199:200:54:542,12,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
310,25,2018-10-06,2018-10-06 9:17:00,199:200:54:542,7,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
311,26,2018-10-06,2018-10-06 9:17:00,199:200:54:542,8,2018-10-06 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
312,27,2018-10-06,2018-10-06 9:19:00,199:200:54:542,4,2018-10-06 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
313,28,2018-10-06,2018-10-06 9:15:00,199:200:54:542,14,2018-10-06 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
314,29,2018-10-06,2018-10-06 9:19:00,199:200:54:542,5,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
315,30,2018-10-06,2018-10-06 9:19:00,199:200:54:542,12,2018-10-06 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
316,31,2018-10-06,2018-10-06 9:18:00,199:200:54:542,4,2018-10-06 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
317,32,2018-10-06,2018-10-06 9:21:00,199:200:54:542,12,2018-10-06 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
318,33,2018-10-06,2018-10-06 9:17:00,199:200:54:542,9,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
319,34,2018-10-06,2018-10-06 9:15:00,199:200:54:542,13,2018-10-06 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
320,35,2018-10-06,2018-10-06 9:16:00,199:200:54:542,11,2018-10-06 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
321,36,2018-10-06,2018-10-06 9:16:00,199:200:54:542,13,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
322,37,2018-10-06,2018-10-06 9:22:00,199:200:54:542,9,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
323,38,2018-10-06,2018-10-06 9:15:00,199:200:54:542,9,2018-10-06 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
324,39,2018-10-06,2018-10-06 9:19:00,199:200:54:542,7,2018-10-06 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
325,40,2018-10-06,2018-10-06 9:17:00,199:200:54:542,9,2018-10-06 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
326,41,2018-10-06,2018-10-06 9:19:00,199:200:54:542,14,2018-10-06 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
327,42,2018-10-06,2018-10-06 9:15:00,199:200:54:542,7,2018-10-06 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
328,43,2018-10-06,2018-10-06 9:22:00,199:200:54:542,8,2018-10-06 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
329,44,2018-10-06,2018-10-06 9:16:00,199:200:54:542,9,2018-10-06 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
330,45,2018-10-06,2018-10-06 9:22:00,199:200:54:542,10,2018-10-06 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
331,46,2018-10-06,2018-10-06 9:18:00,199:200:54:542,11,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
332,47,2018-10-06,2018-10-06 9:23:00,199:200:54:542,11,2018-10-06 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
333,48,2018-10-06,2018-10-06 9:20:00,199:200:54:542,9,2018-10-06 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
334,49,2018-10-06,2018-10-06 9:24:00,199:200:54:542,8,2018-10-06 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
335,50,2018-10-06,2018-10-06 9:20:00,199:200:54:542,9,2018-10-06 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
336,51,2018-10-06,2018-10-06 9:24:00,199:200:54:542,8,2018-10-06 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
337,52,2018-10-06,2018-10-06 9:19:00,199:200:54:542,14,2018-10-06 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
338,53,2018-10-06,2018-10-06 9:17:00,199:200:54:542,11,2018-10-06 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
